"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ","QuatW","QuatX","QuatY","QuatZ","EulerX","EulerY","EulerZ","LinAccX","LinAccY","LinAccZ"
"773.77","304409.0","0.018","-1.011","-0.019","4.1252976","0.6875496","-4.2398891999999995","0.7021","-0.7019","-0.0912","-0.0765","90.12056382","1.18029348","13.63067082","-0.021","0.004","0.025"
"773.775","304410.0","0.03","-1.013","-0.017","5.3858052","1.8334656","-3.3804521999999997","0.702","-0.7021","-0.09140000000000001","-0.0765","90.14921172000001","1.19175264","13.642129979999998","-0.034","0.006","0.023"
"773.78","304411.0","0.043","-1.017","-0.003","5.6722842","3.3804521999999997","-2.0626488","0.7018","-0.7022","-0.0916","-0.0765","90.17785962","1.2032117999999998","13.659318719999998","-0.047","0.01","0.01"
"773.785","304412.0","0.052","-1.016","0.0","5.6149884000000005","3.6669312","-0.9740286","0.7016","-0.7024","-0.0917","-0.0766","90.20650752","1.20894138","13.67650746","-0.055","0.009","0.006"
"773.79","304413.0","0.061","-1.026","0.007","5.9587632","2.6929026","0.0","0.7014","-0.7026","-0.0918","-0.0766","90.240885","1.20894138","13.687966619999997","-0.064","0.019","0.0"
"773.7950000000001","304414.0","0.056","-1.024","0.009","4.9847345999999995","1.0313244","0.572958","0.7011999999999999","-0.7027","-0.0918","-0.0767","90.26380332","1.2032117999999998","13.6936962","-0.059","0.017","-0.001"
"773.8000000000001","304415.0","0.05","-1.023","0.008","3.8388186","-1.0886202","0.7448454","0.7011000000000001","-0.7028","-0.0921","-0.0763","90.28672164","1.24904844","13.687966619999997","-0.053","0.017","0.0"
"773.8050000000001","304416.0","0.043","-1.02","0.007","2.86479","-3.9534102000000004","0.4010706","0.7011000000000001","-0.7029","-0.092","-0.0762","90.2981808","1.24904844","13.67077788","-0.045","0.013","0.001"
"773.8100000000001","304417.0","0.032","-1.013","0.004","2.4637194","-6.2452422","-0.1145916","0.701","-0.7030000000000001","-0.0918","-0.076","90.30963996","1.24904844","13.6364004","-0.034","0.006","0.004"
"773.815","304418.0","0.021","-1.01","0.006","2.578311","-7.2765666","-0.6302538","0.701","-0.7031","-0.0916","-0.0758","90.32109912","1.24904844","13.602022920000001","-0.024","0.003","0.002"
"773.82","304419.0","0.019","-1.005","0.006","3.8961144","-7.8495246000000005","-0.9167328","0.7009000000000001","-0.7033","-0.09140000000000001","-0.0755","90.34401744","1.25477802","13.56191586","-0.021","0.0","0.002"
"773.825","304420.0","0.013","-1.007","0.012","5.6149884000000005","-8.193299399999999","-0.6875496","0.7007","-0.7035","-0.0912","-0.0752","90.37266534","1.2605076","13.521808799999999","-0.015","0.0","-0.002"
"773.83","304421.0","0.0","-1.01","0.02","5.72958","-7.2192708","-0.286479","0.7006","-0.7037","-0.091","-0.0749","90.40131324000001","1.2605076","13.487431320000002","-0.001","0.004","-0.01"
"773.835","304422.0","-0.007","-1.012","0.023","4.9847345999999995","-5.0420304","-0.1718874","0.7003999999999999","-0.7038","-0.09090000000000001","-0.0747","90.42423156","1.2605076","13.45878342","0.005","0.006","-0.012"
"773.84","304423.0","-0.004","-1.013","0.026","4.4690724","-2.6929026","-0.1145916","0.7003","-0.704","-0.0908","-0.0746","90.44714988","1.2605076","13.447324259999998","0.002","0.007","-0.015"
"773.845","304424.0","0.002","-1.024","0.023","4.7555514","-1.0886202","0.0","0.7001999999999999","-0.7041000000000001","-0.0908","-0.0746","90.47006819999999","1.2605076","13.44159468","-0.004","0.018","-0.012"
"773.85","304425.0","0.004","-1.028","0.026","4.5263682","0.1718874","0.1718874","0.6999","-0.7043999999999999","-0.0908","-0.0745","90.51017526000001","1.26623718","13.44159468","-0.006","0.022","-0.014"
"773.855","304426.0","0.009","-1.029","0.027","4.6982556","0.9740286","0.1718874","0.6998","-0.7045","-0.09090000000000001","-0.0745","90.53309358","1.26623718","13.447324259999998","-0.011","0.023","-0.014"
"773.86","304427.0","0.015","-1.035","0.033","4.7555514","1.0313244","0.286479","0.6996","-0.7047","-0.09090000000000001","-0.0746","90.5560119","1.26623718","13.453053839999999","-0.016","0.028","-0.02"
"773.865","304428.0","0.023","-1.033","0.037","3.3804521999999997","1.4896908","0.4010706","0.6995","-0.7048","-0.091","-0.0746","90.57320064","1.2605076","13.45878342","-0.025","0.026","-0.024"
"773.87","304429.0","0.03","-1.032","0.035","2.9220857999999996","0.859437","0.6302538","0.6994","-0.7048","-0.091","-0.0747","90.59038938","1.2605076","13.464513","-0.032","0.026","-0.021"
"773.875","304430.0","0.029","-1.034","0.024","2.86479","-0.6875496","1.2032118","0.6993","-0.7049000000000001","-0.09090000000000001","-0.0747","90.60184854","1.25477802","13.45878342","-0.031","0.028","-0.01"
"773.88","304431.0","0.025","-1.024","-0.001","3.2658606","-3.5523396","1.2605076","0.6992","-0.7051000000000001","-0.0908","-0.0746","90.61903728000001","1.24904844","13.44159468","-0.028","0.017","0.015"
"773.885","304432.0","0.04","-1.031","0.055","0.859437","-1.2605076","1.0886202","0.6992","-0.7051000000000001","-0.0907","-0.0746","90.62476686","1.24331886","13.435865100000001","-0.042","0.025","-0.04"
"773.89","304433.0","0.033","-1.038","0.061","-2.291832","0.286479","2.0626488","0.6993","-0.705","-0.0907","-0.0747","90.6133077","1.2318597","13.435865100000001","-0.036","0.032","-0.047"
"773.895","304434.0","0.019","-1.03","0.034","1.0886202","-3.4950438","2.6356068","0.6992","-0.7051000000000001","-0.0905","-0.0746","90.61903728000001","1.22040054","13.418676360000001","-0.022","0.023","-0.02"
"773.9","304435.0","0.019","-1.03","0.026","2.8074942000000003","-2.4064236","2.9220857999999996","0.6990999999999999","-0.7051999999999999","-0.09040000000000001","-0.0745","90.6419556","1.22040054","13.4072172","-0.022","0.023","-0.011"
"773.905","304436.0","0.018","-1.02","0.032","2.7501984","-2.5210152","3.0366774","0.6990000000000001","-0.7053","-0.0903","-0.0745","90.65341476","1.2032117999999998","13.39575804","-0.021","0.014","-0.018"
"773.91","304437.0","0.023","-1.022","0.041","2.6929026","-4.4690724","3.151269","0.6990000000000001","-0.7054","-0.09","-0.0745","90.66487392","1.18602306","13.372839720000002","-0.026","0.016","-0.026"
"773.915","304438.0","0.014","-1.024","0.043","1.9480572","-4.297185","3.4950438","0.6989","-0.7055","-0.0898","-0.0744","90.67633308","1.1688343199999998","13.3499214","-0.018","0.018","-0.028"
"773.9200000000001","304439.0","0.004","-1.026","0.035","1.5469865999999999","-4.010706000000001","3.5523396","0.6989","-0.7056","-0.0896","-0.0744","90.68206266","1.15164558","13.33273266","-0.008","0.02","-0.02"
"773.9250000000001","304440.0","0.001","-1.021","0.034","1.6042824","-4.6982556","3.3231564000000002","0.6988000000000001","-0.7057","-0.0893","-0.0744","90.69352182","1.13445684","13.30408476","-0.005","0.015","-0.018"
"773.9300000000001","304441.0","-0.004","-1.02","0.029","2.9220857999999996","-5.9587632","3.3804521999999997","0.6987","-0.7058","-0.0891","-0.0743","90.70498097999999","1.12299768","13.275436860000003","0.0","0.014","-0.013"
"773.9350000000001","304442.0","-0.015","-1.024","0.038","2.7501984","-5.5576926","3.724227","0.6987","-0.7059","-0.0888","-0.0742","90.72216972","1.10007936","13.246788959999998","0.011","0.018","-0.021"
"773.94","304443.0","-0.018","-1.021","0.036","1.3178034","-4.5263682","3.3231564000000002","0.6986","-0.706","-0.0885","-0.0742","90.7278993","1.0886202","13.223870639999998","0.013","0.015","-0.02"
"773.945","304444.0","-0.018","-1.021","0.044","0.6875496","-3.4950438","3.437748","0.6986","-0.706","-0.0883","-0.0741","90.7278993","1.07143146","13.206681900000001","0.013","0.015","-0.027"
"773.95","304445.0","-0.015","-1.022","0.043","-0.3437748","-2.6929026","3.6096354","0.6985","-0.7062","-0.0881","-0.0742","90.75081761999999","1.03705398","13.19522274","0.01","0.016","-0.027"
"773.955","304446.0","-0.028","-1.021","0.048","-1.145916","-2.3491278","4.068001799999999","0.6985","-0.7062","-0.0879","-0.0743","90.74508804","1.0198652400000001","13.18376358","0.022","0.015","-0.031"
"773.96","304447.0","-0.032","-1.02","0.043","-1.8907614000000001","-1.145916","3.6669312","0.6986","-0.7061","-0.0877","-0.0744","90.73362888","1.0026765","13.17230442","0.026","0.014","-0.026"
"773.965","304448.0","-0.025","-1.019","0.039","-2.3491278","-0.286479","3.3231564000000002","0.6986","-0.7061","-0.0876","-0.0745","90.72216972","0.98548776","13.17230442","0.019","0.013","-0.023"
"773.97","304449.0","-0.021","-1.017","0.038","-2.86479","0.572958","3.0366774","0.6987","-0.706","-0.0875","-0.0746","90.70498097999999","0.9682990200000001","13.178034","0.014","0.011","-0.022"
"773.975","304450.0","-0.015","-1.016","0.035","-3.2085648","1.0886202","2.86479","0.6988000000000001","-0.7059","-0.0874","-0.0747","90.68779224","0.95683986","13.18376358","0.008","0.01","-0.019"
"773.98","304451.0","-0.01","-1.015","0.033","-3.3231564000000002","1.2605076","2.9793816","0.6989","-0.7058","-0.0874","-0.0749","90.6706035","0.9396511200000001","13.189493160000001","0.003","0.009","-0.017"
"773.985","304452.0","-0.008","-1.019","0.038","-3.4950438","1.432395","3.151269","0.6990000000000001","-0.7057","-0.0873","-0.075","90.65341476","0.92246238","13.19522274","0.0","0.013","-0.023"
"773.99","304453.0","0.0","-1.02","0.044","-3.9534102000000004","1.9480572","3.3231564000000002","0.6990999999999999","-0.7056","-0.0873","-0.0752","90.63622602000001","0.9052736400000001","13.200952319999999","-0.007","0.014","-0.029"
"773.995","304454.0","0.006","-1.021","0.048","-3.3231564000000002","1.6042824","3.7815228000000003","0.6992","-0.7055","-0.0872","-0.0754","90.61903728000001","0.8880849","13.21241148","-0.014","0.014","-0.034"
"774.0","304455.0","0.005","-1.025","0.053","-3.0939731999999998","1.432395","4.2398891999999995","0.6990999999999999","-0.7056","-0.0872","-0.0755","90.62476686","0.87662574","13.218141059999999","-0.013","0.019","-0.039"
"774.005","304456.0","0.005","-1.024","0.054","-3.724227","2.0626488","4.5263682","0.6992","-0.7055","-0.0871","-0.0757","90.60757812","0.8537074199999999","13.22960022","-0.014","0.018","-0.04"
"774.01","304457.0","0.012","-1.02","0.051","-1.8907614000000001","1.718874","4.8128472","0.6992","-0.7054","-0.087","-0.0759","90.59611896","0.8307891","13.235329799999999","-0.022","0.013","-0.037"
"774.015","304458.0","0.012","-1.031","0.059","-0.2291832","0.0","5.3285094","0.6992","-0.7054","-0.0868","-0.0761","90.59611896","0.8021412000000001","13.235329799999999","-0.021","0.024","-0.045"
"774.02","304459.0","0.003","-1.032","0.059","-1.3750992","-0.0572958","5.3858052","0.6992","-0.7054","-0.0866","-0.0762","90.59038938","0.7734933","13.235329799999999","-0.013","0.025","-0.044"
"774.025","304460.0","0.002","-1.03","0.052","-1.6615782000000001","0.0","5.2139178","0.6993","-0.7054","-0.0864","-0.0764","90.57893021999999","0.75057498","13.235329799999999","-0.013","0.023","-0.039"
"774.03","304461.0","-0.002","-1.028","0.061","-1.8907614000000001","-0.9167328","5.156622","0.6993","-0.7053","-0.0863","-0.0765","90.57320064","0.72192708","13.22960022","-0.008","0.022","-0.047"
"774.035","304462.0","-0.006","-1.025","0.056","-2.9793816","-0.6302538","4.9847345999999995","0.6994","-0.7053","-0.0861","-0.0767","90.5560119","0.69900876","13.223870639999998","-0.004","0.018","-0.042"
"774.04","304463.0","-0.007","-1.025","0.052","-3.724227","-0.859437","4.6409598","0.6995","-0.7051999999999999","-0.0859","-0.07680000000000001","90.53882315999999","0.67609044","13.218141059999999","-0.004","0.019","-0.039"
"774.0450000000001","304464.0","-0.004","-1.018","0.052","-3.5523396","-0.9740286","4.2398891999999995","0.6996","-0.7051000000000001","-0.0857","-0.0769","90.51590483999999","0.65317212","13.21241148","-0.007","0.012","-0.039"
"774.0500000000001","304465.0","-0.005","-1.024","0.05","-2.1199445999999997","-2.291832","4.1825934","0.6995","-0.7051999999999999","-0.08549999999999999","-0.0769","90.53309358","0.63598338","13.200952319999999","-0.006","0.018","-0.037"
"774.0550000000001","304466.0","-0.011","-1.027","0.051","-3.3804521999999997","-2.4637194","3.8961144","0.6996","-0.7051000000000001","-0.0853","-0.077","90.51590483999999","0.61879464","13.189493160000001","-0.001","0.021","-0.038"
"774.0600000000001","304467.0","-0.009","-1.024","0.043","-4.6409598","-1.0313244","3.5523396","0.6998","-0.705","-0.0852","-0.0771","90.49298652","0.6016058999999999","13.18376358","-0.003","0.018","-0.031"
"774.065","304468.0","-0.004","-1.027","0.048","-4.9847345999999995","-0.1145916","3.4950438","0.6999","-0.7048","-0.0851","-0.0772","90.46433862","0.5844171599999999","13.18376358","-0.009","0.021","-0.036"
"774.07","304469.0","0.003","-1.032","0.051","-6.4171296","0.9167328","3.3231564000000002","0.7001000000000001","-0.7046","-0.08499999999999999","-0.07730000000000001","90.42996114","0.56722842","13.189493160000001","-0.017","0.026","-0.04"
"774.075","304470.0","0.009","-1.03","0.048","-7.2765666","0.9740286","3.437748","0.7003","-0.7043999999999999","-0.0849","-0.0775","90.39558366","0.55003968","13.189493160000001","-0.023","0.023","-0.037"
"774.08","304471.0","0.015","-1.03","0.045","-6.875496","-0.3437748","3.6096354","0.7005","-0.7041999999999999","-0.0847","-0.0776","90.36120618","0.53285094","13.189493160000001","-0.03","0.023","-0.035"
"774.085","304472.0","0.007","-1.031","0.041","-7.1046792","-2.6356068","3.724227","0.7007","-0.704","-0.08449999999999999","-0.0777","90.3268287","0.5156622","13.178034","-0.022","0.024","-0.032"
"774.09","304473.0","-0.003","-1.029","0.033","-8.479778399999999","-3.437748","3.6096354","0.701","-0.7038","-0.0842","-0.0777","90.28099205999999","0.4984734599999999","13.160845260000002","-0.011","0.023","-0.024"
"774.095","304474.0","-0.009","-1.024","0.025","-9.453807000000001","-4.010706000000001","3.437748","0.7013","-0.7035","-0.08399999999999999","-0.0777","90.23515542","0.48128472","13.13792694","-0.006","0.018","-0.017"
"774.1","304475.0","-0.011","-1.02","0.021","-10.1413566","-3.8388186","2.9793816","0.7016","-0.7032","-0.0838","-0.0777","90.1835892","0.46982556000000003","13.1207382","-0.004","0.013","-0.014"
"774.105","304476.0","-0.012","-1.018","0.014","-10.313244","-3.724227","2.9220857999999996","0.7019","-0.7030000000000001","-0.08349999999999999","-0.0777","90.13202298","0.45263682000000005","13.09781988","-0.003","0.011","-0.008"
"774.11","304477.0","-0.021","-1.011","0.007","-10.599723","-4.2398891999999995","2.9220857999999996","0.7022999999999999","-0.7026","-0.0833","-0.0777","90.08045675999999","0.44117765999999997","13.07490156","0.004","0.004","-0.001"
"774.115","304478.0","-0.03","-1.004","0.0","-11.1153852","-4.1252976","2.8074942000000003","0.7026","-0.7022999999999999","-0.08299999999999999","-0.0777","90.02316096","0.4297185","13.05771282","0.013","-0.001","0.005"
"774.12","304479.0","-0.033","-0.995","-0.008","-11.1153852","-3.7815228000000003","2.7501984","0.7030000000000001","-0.702","-0.0828","-0.0777","89.96586515999999","0.41252975999999997","13.034794499999999","0.016","-0.01","0.011"
"774.125","304480.0","-0.036","-0.993","-0.013","-11.0580894","-3.6669312","2.6929026","0.7033","-0.7017","-0.08249999999999999","-0.0777","89.90856936","0.40107060000000005","13.017605759999999","0.019","-0.013","0.016"
"774.13","304481.0","-0.041","-0.989","-0.023","-11.688343199999998","-3.6096354","2.8074942000000003","0.7037","-0.7013","-0.0823","-0.0777","89.85127356000001","0.38961144000000003","13.00041702","0.023","-0.017","0.025"
"774.135","304482.0","-0.042","-0.986","-0.031","-11.45916","-3.3231564000000002","2.6929026","0.704","-0.701","-0.08209999999999999","-0.0777","89.79397776","0.3724227","12.98322828","0.025","-0.02","0.031"
"774.14","304483.0","-0.039","-0.988","-0.03","-11.1153852","-3.8388186","2.5210152","0.7043999999999999","-0.7007","-0.0818","-0.0777","89.73668196000001","0.36096354","12.96030996","0.021","-0.017","0.029"
"774.145","304484.0","-0.044","-0.979","-0.032","-10.1986524","-4.583664","2.4637194","0.7047","-0.7003999999999999","-0.08159999999999999","-0.0777","89.68511574","0.34950438","12.937391640000001","0.026","-0.027","0.03"
"774.15","304485.0","-0.049","-0.977","-0.039","-7.9641162","-6.2452422","2.4064236","0.705","-0.7001000000000001","-0.08120000000000001","-0.0777","89.62781994000001","0.32658606","12.90874374","0.031","-0.028","0.037"
"774.155","304486.0","-0.052","-0.982","-0.043","-7.448454","-6.6463128000000005","2.2345362","0.7053","-0.6999","-0.0809","-0.0776","89.59344246","0.3151269","12.874366259999999","0.033","-0.023","0.04"
"774.16","304487.0","-0.051","-0.985","-0.043","-7.161975","-5.844171599999999","2.1772404","0.7055","-0.6997","-0.08070000000000001","-0.0775","89.55333540000001","0.30366773999999996","12.845718360000001","0.032","-0.02","0.039"
"774.165","304488.0","-0.045","-0.988","-0.036","-5.5576926","-5.844171599999999","2.1199445999999997","0.7057","-0.6995","-0.0804","-0.0774","89.5246875","0.29220857999999994","12.81707046","0.026","-0.017","0.032"
"774.1700000000001","304489.0","-0.044","-0.994","-0.027","-4.583664","-5.72958","2.3491278","0.7059","-0.6994","-0.0801","-0.07730000000000001","89.50176918","0.28074942","12.78842256","0.025","-0.011","0.022"
"774.1750000000001","304490.0","-0.049","-0.992","-0.026","-4.1252976","-5.0420304","2.86479","0.706","-0.6993","-0.0799","-0.0772","89.48458044","0.26929026","12.75977466","0.03","-0.013","0.02"
"774.1800000000001","304491.0","-0.054","-0.998","-0.012","-3.8388186","-4.010706000000001","3.2658606","0.7061","-0.6992","-0.0796","-0.0772","89.46166212","0.25210151999999997","12.74258592","0.035","-0.008","0.007"
"774.1850000000001","304492.0","-0.056","-1.003","0.0","-4.4690724","-2.6929026","3.6669312","0.7062999999999999","-0.6990999999999999","-0.0794","-0.07730000000000001","89.4387438","0.23491278000000002","12.72539718","0.036","-0.002","-0.005"
"774.19","304493.0","-0.053","-1.005","0.0","-5.0420304","-1.7761698","3.724227","0.7064","-0.6990000000000001","-0.0792","-0.07730000000000001","89.41582548","0.21772404","12.719667600000001","0.033","-0.001","-0.006"
"774.195","304494.0","-0.053","-1.006","0.0","-5.844171599999999","-1.3750992","3.6669312","0.7066","-0.6988000000000001","-0.0791","-0.0774","89.38717758","0.19480572000000002","12.70820844","0.033","0.0","-0.005"
"774.2","304495.0","-0.06","-1.003","-0.005","-6.8182002","-1.432395","3.3231564000000002","0.7068","-0.6986","-0.0787","-0.0777","89.34707052","0.15469866","12.702478860000001","0.039","-0.003","-0.001"
"774.205","304496.0","-0.066","-0.996","-0.014","-7.161975","-1.6042824","2.5210152","0.7070000000000001","-0.6984","-0.0786","-0.0777","89.31269304","0.14323950000000002","12.696749280000002","0.045","-0.01","0.006"
"774.21","304497.0","-0.067","-0.99","-0.017","-7.2765666","-2.7501984","1.3178034","0.7072","-0.6982","-0.0784","-0.0777","89.27831556","0.13750992","12.67956054","0.045","-0.015","0.009"
"774.215","304498.0","-0.066","-0.984","-0.022","-7.906820400000001","-2.9793816","0.286479","0.7075","-0.6980000000000001","-0.07830000000000001","-0.0776","89.2382085","0.13750992","12.66810138","0.044","-0.022","0.012"
"774.22","304499.0","-0.058","-0.981","-0.024","-7.161975","-3.2085648","-0.4010706","0.7077","-0.6977","-0.0782","-0.0775","89.19810143999999","0.13750992","12.650912640000001","0.036","-0.024","0.014"
"774.225","304500.0","-0.056","-0.978","-0.023","-6.1879463999999995","-3.6096354","-0.8021412","0.7079","-0.6976","-0.0781","-0.0774","89.16945354","0.14323950000000002","12.6337239","0.034","-0.027","0.012"
"774.23","304501.0","-0.053","-0.982","-0.025","-5.844171599999999","-3.7815228000000003","-1.432395","0.7081000000000001","-0.6974","-0.078","-0.07730000000000001","89.14080564","0.15469866","12.610805580000001","0.031","-0.024","0.014"
"774.235","304502.0","-0.047","-0.981","-0.027","-5.9587632","-3.3231564000000002","-1.8334656","0.7083","-0.6972","-0.0779","-0.0771","89.10642816","0.16042824","12.59361684","0.025","-0.024","0.015"
"774.24","304503.0","-0.041","-0.982","-0.026","-5.443101","-2.6929026","-2.1772404","0.7085","-0.697","-0.0779","-0.077","89.07778026000001","0.1718874","12.58215768","0.019","-0.023","0.013"
"774.245","304504.0","-0.035","-0.984","-0.026","-4.4117766","-2.7501984","-2.291832","0.7087","-0.6969000000000001","-0.0779","-0.0769","89.06059152","0.18334656","12.56496894","0.014","-0.022","0.013"
"774.25","304505.0","-0.033","-0.99","-0.024","-3.3231564000000002","-3.151269","-2.2345362","0.7088","-0.6968","-0.07780000000000001","-0.07680000000000001","89.03194361999999","0.18907614","12.553509779999999","0.012","-0.015","0.011"
"774.255","304506.0","-0.028","-0.996","-0.023","-3.2085648","-3.0939731999999998","-2.1772404","0.7089000000000001","-0.6967","-0.0777","-0.0766","89.01475488","0.19480572000000002","12.53632104","0.007","-0.009","0.01"
"774.26","304507.0","-0.024","-1.0","-0.022","-2.9220857999999996","-2.578311","-1.718874","0.7091000000000001","-0.6966","-0.0777","-0.0765","89.00329572000001","0.20626487999999998","12.52486188","0.003","-0.005","0.009"
"774.265","304508.0","-0.026","-1.0","-0.02","-2.578311","-1.8907614000000001","-1.2605076","0.7091000000000001","-0.6965","-0.0777","-0.0764","88.98610698","0.21199445999999997","12.51340272","0.005","-0.005","0.007"
"774.27","304509.0","-0.028","-0.999","-0.019","-2.1199445999999997","-1.0313244","-0.6302538","0.7091999999999999","-0.6964","-0.0777","-0.0763","88.9803774","0.21772404","12.507673139999998","0.007","-0.006","0.005"
"774.275","304510.0","-0.037","-1.002","-0.015","-1.9480572","-0.5156622","0.0","0.7093","-0.6964","-0.0776","-0.0763","88.96891824000001","0.21772404","12.501943559999999","0.016","-0.003","0.001"
"774.28","304511.0","-0.048","-0.999","-0.013","-2.7501984","1.432395","0.4010706","0.7094","-0.6963","-0.0777","-0.0764","88.9517295","0.21199445999999997","12.51340272","0.028","-0.007","0.0"
"774.285","304512.0","-0.023","-1.006","-0.014","-3.3804521999999997","0.8021412","0.0","0.7095","-0.6961999999999999","-0.0777","-0.0764","88.93454076","0.21199445999999997","12.51340272","0.002","0.0","0.0"
"774.29","304513.0","-0.035","-1.006","-0.001","-2.7501984","3.151269","0.572958","0.7095","-0.6961","-0.0777","-0.0766","88.9230816","0.21199445999999997","12.53059146","0.015","0.0","-0.012"
"774.2950000000001","304514.0","-0.035","-1.006","-0.006","-2.4064236","3.5523396","0.2291832","0.7096","-0.696","-0.07780000000000001","-0.0767","88.91162244","0.21199445999999997","12.5477802","0.014","0.0","-0.009"
"774.3000000000001","304515.0","-0.027","-1.006","0.004","-3.4950438","2.0626488","-0.2291832","0.7096","-0.696","-0.0779","-0.07680000000000001","88.91162244","0.20626487999999998","12.559239360000001","0.007","0.0","-0.019"
"774.3050000000001","304516.0","-0.022","-1.003","-0.006","-3.8388186","0.4010706","-0.4010706","0.7097","-0.6959","-0.0779","-0.07680000000000001","88.89443370000001","0.21199445999999997","12.559239360000001","0.002","-0.002","-0.009"
"774.3100000000001","304517.0","-0.033","-1.006","-0.004","-2.3491278","-0.859437","-0.572958","0.7098","-0.6958","-0.0779","-0.0767","88.88297453999999","0.21199445999999997","12.559239360000001","0.013","0.0","-0.01"
"774.315","304518.0","-0.032","-1.012","0.003","-3.151269","-1.432395","-1.145916","0.7099","-0.6957","-0.0779","-0.0767","88.8657858","0.21772404","12.5477802","0.012","0.006","-0.019"
"774.32","304519.0","-0.024","-1.009","0.004","-3.3231564000000002","-1.6042824","-1.7761698","0.71","-0.6956","-0.0779","-0.0766","88.84859706","0.22918319999999998","12.542050620000001","0.004","0.003","-0.021"
"774.325","304520.0","-0.02","-1.014","0.004","-0.7448454","-2.6929026","-1.718874","0.71","-0.6956","-0.07780000000000001","-0.0764","88.84286748000001","0.24064236","12.53059146","0.0","0.008","-0.02"
"774.33","304521.0","-0.03","-1.022","0.008","-0.4010706","-3.3231564000000002","-1.2605076","0.7101","-0.6956","-0.07780000000000001","-0.0763","88.84286748000001","0.24637194","12.51340272","0.01","0.016","-0.024"
"774.335","304522.0","-0.028","-1.026","0.006","-1.8334656","-2.1772404","-1.3750992","0.7101","-0.6955","-0.0777","-0.0762","88.83140832000001","0.25210151999999997","12.501943559999999","0.008","0.019","-0.023"
"774.34","304523.0","-0.026","-1.024","0.011","-2.4064236","-1.718874","-1.2605076","0.7102","-0.6954","-0.0777","-0.0761","88.81994916","0.2578311","12.490484400000001","0.006","0.017","-0.027"
"774.345","304524.0","-0.026","-1.022","0.005","-2.9793816","-2.0626488","-0.9740286","0.7102999999999999","-0.6953","-0.0777","-0.076","88.80276042","0.26356068","12.47902524","0.007","0.016","-0.022"
"774.35","304525.0","-0.032","-1.02","0.0","-3.5523396","-1.6042824","-0.6302538","0.7102999999999999","-0.6953","-0.0776","-0.076","88.80276042","0.25210151999999997","12.473295660000002","0.012","0.014","-0.017"
"774.355","304526.0","-0.033","-1.018","-0.007","-3.8388186","-0.7448454","-0.572958","0.7104","-0.6952","-0.0775","-0.076","88.78557168","0.2578311","12.467566080000001","0.013","0.011","-0.009"
"774.36","304527.0","-0.032","-1.016","-0.005","-4.1252976","-0.1718874","-0.4010706","0.7106","-0.6950999999999999","-0.0775","-0.076","88.76265336","0.2578311","12.467566080000001","0.012","0.01","-0.012"
"774.365","304528.0","-0.032","-1.014","-0.005","-4.3544808","0.6302538","-0.4010706","0.7107","-0.6949","-0.0776","-0.076","88.73973504","0.2578311","12.473295660000002","0.013","0.008","-0.012"
"774.37","304529.0","-0.034","-1.01","-0.005","-3.8961144","1.432395","-0.1145916","0.7108","-0.6948000000000001","-0.0776","-0.0761","88.7225463","0.26356068","12.47902524","0.014","0.004","-0.013"
"774.375","304530.0","-0.036","-1.008","-0.005","-3.6096354","2.1772404","-0.1718874","0.7109","-0.6947","-0.0777","-0.0761","88.70535756","0.26356068","12.490484400000001","0.016","0.001","-0.013"
"774.38","304531.0","-0.033","-1.01","-0.007","-3.9534102000000004","2.6356068","-0.4583664","0.7110000000000001","-0.6946","-0.0777","-0.0762","88.68243924","0.26356068","12.501943559999999","0.014","0.003","-0.011"
"774.385","304532.0","-0.027","-1.013","-0.011","-4.1825934","2.578311","-1.0886202","0.7112","-0.6944","-0.07780000000000001","-0.0763","88.65952092","0.26929026","12.51340272","0.007","0.007","-0.008"
"774.39","304533.0","-0.017","-1.02","-0.005","-4.4117766","1.6615782000000001","-1.6615782000000001","0.7113","-0.6942999999999999","-0.0779","-0.0763","88.64233218000001","0.28074942","12.52486188","-0.002","0.014","-0.014"
"774.395","304534.0","-0.013","-1.018","-0.002","-4.4117766","0.2291832","-1.8907614000000001","0.7114","-0.6940999999999999","-0.078","-0.0762","88.61941386","0.29220857999999994","12.52486188","-0.005","0.011","-0.017"
"774.4","304535.0","-0.013","-1.02","0.0","-4.4117766","-0.9740286","-1.9480572","0.7115","-0.6940999999999999","-0.078","-0.0761","88.6079547","0.30366773999999996","12.519132299999999","-0.005","0.014","-0.019"
"774.405","304536.0","-0.014","-1.02","-0.005","-5.0993262","-1.2605076","-1.8334656","0.7117","-0.6939","-0.078","-0.0761","88.58503637999999","0.3151269","12.51340272","-0.003","0.014","-0.015"
"774.41","304537.0","-0.015","-1.018","-0.006","-6.0733548","-0.9167328","-1.4896908","0.7119","-0.6937","-0.078","-0.076","88.5506589","0.32085648","12.507673139999998","-0.003","0.012","-0.014"
"774.415","304538.0","-0.017","-1.017","-0.009","-6.5317212","0.0","-0.9740286","0.7121000000000001","-0.6935","-0.078","-0.076","88.52201099999999","0.32658606","12.507673139999998","0.0","0.011","-0.012"
"774.4200000000001","304539.0","-0.02","-1.014","-0.015","-6.875496","1.3750992","-0.4583664","0.7123","-0.6933","-0.0781","-0.076","88.48763352","0.32658606","12.51340272","0.002","0.008","-0.006"
