SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0375, 15, 0.90278310, 0.04386842, 0.39077353, 1.42407262, -0.78789294, 5.14927387, 0.00000000, 0.00000000, 0.00000000, -170.70472717, 64.32625580, -113.56246948, -0.48145401, -0.42615417, 0.72950077, 0.23328821, -0.00150758, 0.02611101, 0.03678379, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0400, 16, 0.90474260, 0.04242074, 0.39126897, 1.21311367, -0.50732255, 4.79910231, 0.00000000, 0.00000000, 0.00000000, -170.72590637, 64.32944489, -113.58933258, -0.48144892, -0.42606243, 0.72954625, 0.23332404, -0.00344300, 0.02739251, 0.03626478, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0425, 17, 0.90615255, 0.04629606, 0.39324829, 1.00231886, -0.43639821, 4.51772738, 0.00000000, 0.00000000, 0.00000000, -170.74623108, 64.33234406, -113.61468506, -0.48144218, -0.42597777, 0.72958881, 0.23335959, -0.00483102, 0.02335819, 0.03426523, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0450, 18, 0.90902436, 0.04822470, 0.39717761, 0.93223327, -0.22593124, 4.30852365, 0.00000000, 0.00000000, 0.00000000, -170.76585388, 64.33463287, -113.63902283, -0.48143247, -0.42589816, 0.72963119, 0.23339207, -0.00768554, 0.02127742, 0.03032428, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0475, 19, 0.90898710, 0.04868429, 0.40058893, 0.51000208, -0.15497927, 3.88497543, 0.00000000, 0.00000000, 0.00000000, -170.78440857, 64.33658600, -113.66101074, -0.48141989, -0.42583019, 0.72966826, 0.23342620, -0.00763369, 0.02067458, 0.02690528, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0500, 20, 0.91088915, 0.05207731, 0.40256977, 0.22925608, -0.22320111, 3.53231049, 0.00000000, 0.00000000, 0.00000000, -170.80178833, 64.33852386, -113.68093872, -0.48140755, -0.42577040, 0.72969991, 0.23346172, -0.00952089, 0.01714687, 0.02491498, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0525, 21, 0.91278136, 0.05497420, 0.40600911, -0.19339284, -0.15285794, 3.17852473, 0.00000000, 0.00000000, 0.00000000, -170.81846619, 64.34016418, -113.69889832, -0.48139209, -0.42572111, 0.72972685, 0.23349963, -0.01140070, 0.01412143, 0.02147013, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0550, 22, 0.91569483, 0.05595808, 0.40652466, -0.61501193, -0.15097636, 2.68489218, 0.00000000, 0.00000000, 0.00000000, -170.83366394, 64.34162903, -113.71406555, -0.48137510, -0.42568406, 0.72974706, 0.23353902, -0.01430309, 0.01302050, 0.02095056, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0575, 23, 0.91465521, 0.05834529, 0.41091186, -1.03810859, -0.22120914, 2.46998715, 0.00000000, 0.00000000, 0.00000000, -170.84877014, 64.34316254, -113.72793579, -0.48135635, -0.42565447, 0.72976232, 0.23358351, -0.01325209, 0.01051681, 0.01655773, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0600, 24, 0.91560262, 0.05832910, 0.41384163, -1.67325354, -0.22234395, 2.18299437, 0.00000000, 0.00000000, 0.00000000, -170.86398315, 64.34456635, -113.74015808, -0.48133332, -0.42563623, 0.72977179, 0.23363517, -0.01418877, 0.01041596, 0.01362420, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0625, 25, 0.91458184, 0.06073093, 0.41628090, -2.09696198, -0.22350636, 2.03817391, 0.00000000, 0.00000000, 0.00000000, -170.87950134, 64.34593964, -113.75158691, -0.48130694, -0.42562461, 0.72977763, 0.23369201, -0.01315761, 0.00789485, 0.01118240, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0650, 26, 0.91553104, 0.06315884, 0.41678798, -2.52008843, -0.43370602, 1.89238751, 0.00000000, 0.00000000, 0.00000000, -170.89517212, 64.34774780, -113.76197052, -0.48128080, -0.42561874, 0.72977775, 0.23375602, -0.01409310, 0.00534555, 0.01066577, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0675, 27, 0.91649258, 0.06315362, 0.41825682, -2.87348723, -0.57504761, 1.88733065, 0.00000000, 0.00000000, 0.00000000, -170.91157532, 64.34992218, -113.77220917, -0.48125365, -0.42561594, 0.72977459, 0.23382692, -0.01503825, 0.00522295, 0.00918296, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 28, 0.91741824, 0.06556326, 0.42119884, -3.22702074, -0.36677608, 1.74435890, 0.00000000, 0.00000000, 0.00000000, -170.92832947, 64.35153198, -113.78182220, -0.48122063, -0.42562017, 0.72977048, 0.23390003, -0.01595194, 0.00268452, 0.00623611, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0725, 29, 0.91544360, 0.06553351, 0.42361799, -3.57880759, -0.78561640, 1.59848893, 0.00000000, 0.00000000, 0.00000000, -170.94483948, 64.35407257, -113.79023743, -0.48119175, -0.42562827, 0.72975886, 0.23398109, -0.01395792, 0.00258458, 0.00379673, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0750, 30, 0.91639537, 0.06503216, 0.42654532, -3.86080718, -0.85566455, 1.45511138, 0.00000000, 0.00000000, 0.00000000, -170.96496582, 64.36109924, -113.80213165, -0.48118320, -0.42561579, 0.72973692, 0.23408958, -0.01485658, 0.00291853, 0.00078422, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0775, 31, 0.91538823, 0.06695613, 0.42800817, -4.14367294, -1.06689739, 1.52037752, 0.00000000, 0.00000000, 0.00000000, -170.98226929, 64.36433411, -113.80984497, -0.48115394, -0.42562965, 0.72971869, 0.23418142, -0.01382506, 0.00085750, -0.00070819, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 32, 0.91292751, 0.06936762, 0.42800066, -4.42712069, -1.06909287, 1.58660984, 0.00000000, 0.00000000, 0.00000000, -171.00064087, 64.36759186, -113.81793213, -0.48112175, -0.42564538, 0.72969961, 0.23427849, -0.01133967, -0.00169894, -0.00072971, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0825, 33, 0.91291273, 0.06837901, 0.43043068, -4.63836288, -1.13874424, 1.44411492, 0.00000000, 0.00000000, 0.00000000, -171.01873779, 64.37097168, -113.82513428, -0.48108941, -0.42566529, 0.72967732, 0.23437805, -0.01129943, -0.00085357, -0.00319085, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0850, 34, 0.91093081, 0.07127488, 0.43091658, -4.70892572, -1.20882010, 1.44291031, 0.00000000, 0.00000000, 0.00000000, -171.03694153, 64.37451172, -113.83228302, -0.48105755, -0.42568555, 0.72965395, 0.23447938, -0.00929076, -0.00389400, -0.00371045, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0875, 35, 0.90943992, 0.07222199, 0.43285757, -4.92081022, -1.34936833, 1.43961859, 0.00000000, 0.00000000, 0.00000000, -171.05555725, 64.37841034, -113.83930206, -0.48102599, -0.42570737, 0.72962803, 0.23458536, -0.00777048, -0.00498948, -0.00569010, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 36, 0.90943992, 0.07222199, 0.43285757, -4.92081022, -1.34936833, 1.43961859, 0.00000000, 0.00000000, 0.00000000, -171.07418823, 64.38230133, -113.84630585, -0.48099440, -0.42572919, 0.72960204, 0.23469134, -0.00774110, -0.00513787, -0.00572878, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0925, 37, 0.90648669, 0.07462696, 0.43333307, -5.13269424, -1.48991644, 1.43632674, 0.00000000, 0.00000000, 0.00000000, -171.09323120, 64.38653564, -113.85318756, -0.48096308, -0.42575255, 0.72957349, 0.23480195, -0.00475592, -0.00769498, -0.00624791, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0950, 38, 0.90648669, 0.07462696, 0.43333307, -5.13269424, -1.48991644, 1.43632674, 0.00000000, 0.00000000, 0.00000000, -171.11227417, 64.39076233, -113.86006927, -0.48093170, -0.42577586, 0.72954488, 0.23491253, -0.00472403, -0.00784723, -0.00629142, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0975, 39, 0.90450555, 0.07850047, 0.43284988, -5.27510452, -1.77186155, 1.71232343, 0.00000000, 0.00000000, 0.00000000, -171.13285828, 64.39581299, -113.86827087, -0.48090214, -0.42579487, 0.72951514, 0.23503092, -0.00270480, -0.01188638, -0.00586271, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 40, 0.90450555, 0.07850047, 0.43284988, -5.27510452, -1.77186155, 1.71232343, 0.00000000, 0.00000000, 0.00000000, -171.15344238, 64.40084076, -113.87648773, -0.48087254, -0.42581388, 0.72948539, 0.23514929, -0.00266689, -0.01205202, -0.00591704, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1025, 41, 0.89910793, 0.07990979, 0.43476176, -5.27558184, -2.05240393, 1.92032266, 0.00000000, 0.00000000, 0.00000000, -171.17488098, 64.40664673, -113.88563538, -0.48084635, -0.42582816, 0.72945464, 0.23527247, 0.00277454, -0.01363515, -0.00789440, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1050, 42, 0.89910793, 0.07990979, 0.43476176, -5.27558184, -2.05240393, 1.92032266, 0.00000000, 0.00000000, 0.00000000, -171.19633484, 64.41245270, -113.89479828, -0.48082012, -0.42584243, 0.72942388, 0.23539564, 0.00281835, -0.01380899, -0.00795990, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1075, 43, 0.89465553, 0.08472102, 0.43669862, -5.55564213, -2.81924343, 1.77372491, 0.00000000, 0.00000000, 0.00000000, -171.21713257, 64.42010498, -113.90243530, -0.48080423, -0.42585799, 0.72938222, 0.23552884, 0.00732839, -0.01879348, -0.00999168, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 44, 0.89565098, 0.08620784, 0.43330497, -5.69841051, -2.82186317, 1.98124719, 0.00000000, 0.00000000, 0.00000000, -171.23934937, 64.42781830, -113.91129303, -0.48078603, -0.42587173, 0.72934175, 0.23566651, 0.00639105, -0.02046433, -0.00669277, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1125, 45, 0.89760613, 0.08524533, 0.43380284, -5.48577976, -3.09999824, 2.05236912, 0.00000000, 0.00000000, 0.00000000, -171.26119995, 64.43627930, -113.92030334, -0.48077384, -0.42588067, 0.72930008, 0.23580413, 0.00449944, -0.01968468, -0.00729695, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1150, 46, 0.89271808, 0.08423170, 0.43570641, -5.48439217, -3.44778490, 1.98099649, 0.00000000, 0.00000000, 0.00000000, -171.28240967, 64.44553375, -113.92863464, -0.48076755, -0.42588893, 0.72925413, 0.23594420, 0.00945741, -0.01885109, -0.00932059, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1175, 47, 0.89221722, 0.08568432, 0.43570980, -5.48419809, -3.51746416, 1.98067451, 0.00000000, 0.00000000, 0.00000000, -171.30357361, 64.45497894, -113.93688965, -0.48076236, -0.42589682, 0.72920740, 0.23608491, 0.01002938, -0.02048372, -0.00944677, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 48, 0.89312088, 0.09003098, 0.43914860, -5.48281002, -3.86525083, 1.90930176, 0.00000000, 0.00000000, 0.00000000, -171.32411194, 64.46523285, -113.94445038, -0.48076308, -0.42590407, 0.72915632, 0.23622808, 0.00920284, -0.02500750, -0.01302227, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1225, 49, 0.89170480, 0.09054773, 0.43378240, -5.76442194, -4.07465744, 1.76528037, 0.00000000, 0.00000000, 0.00000000, -171.34442139, 64.47597504, -113.95101166, -0.48076525, -0.42591545, 0.72910029, 0.23637615, 0.01069975, -0.02570087, -0.00780016, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1250, 50, 0.89371532, 0.08816260, 0.42989007, -5.97630596, -4.21520519, 1.76198864, 0.00000000, 0.00000000, 0.00000000, -171.34887695, 64.48377991, -113.93934631, -0.48077133, -0.42598480, 0.72901976, 0.23648691, 0.00874794, -0.02336732, -0.00402436, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1275, 51, 0.89278239, 0.08232757, 0.43082681, -5.90515995, -4.35416698, 1.76222706, 0.00000000, 0.00000000, 0.00000000, -171.36933899, 64.49520874, -113.94567108, -0.48077664, -0.42599624, 0.72896004, 0.23663978, 0.00976676, -0.01771137, -0.00511590, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 52, 0.89082468, 0.07986835, 0.43372071, -5.90354824, -4.63166618, 1.62141383, 0.00000000, 0.00000000, 0.00000000, -171.38887024, 64.50727081, -113.95095062, -0.48078701, -0.42600843, 0.72889602, 0.23679370, 0.01181507, -0.01542568, -0.00817555, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1325, 53, 0.89374757, 0.08085954, 0.43326229, -5.61996651, -4.97908354, 1.69309652, 0.00000000, 0.00000000, 0.00000000, -171.40779114, 64.52020264, -113.95635986, -0.48080522, -0.42601475, 0.72883052, 0.23694710, 0.00898927, -0.01658789, -0.00789747, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1350, 54, 0.89228016, 0.08182492, 0.43276837, -5.47825813, -5.04796886, 1.69453955, 0.00000000, 0.00000000, 0.00000000, -171.42633057, 64.53331757, -113.96171570, -0.48082581, -0.42601916, 0.72876501, 0.23709890, 0.01055515, -0.01772169, -0.00758705, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1375, 55, 0.89475274, 0.08284248, 0.42841014, -5.40811253, -4.97850180, 1.76550663, 0.00000000, 0.00000000, 0.00000000, -171.44512939, 64.54626465, -113.96755981, -0.48084557, -0.42602208, 0.72870123, 0.23724967, 0.00817978, -0.01890910, -0.00340980, 0.00000000, 0.00000000, 0.00000000, 0.00000000
