SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1250, 37, 0.03209341, 0.01422552, 1.00555658, -0.73777628, 1.78012705, 1.71338880, 0.00000000, 0.00000000, 0.00000000, -179.52218628, 1.76891363, 140.74652100, 0.01313854, -0.33590928, -0.94175863, 0.00911227, -0.00122496, -0.00588911, -0.00606787, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1275, 38, 0.02717314, 0.01416395, 1.00989997, -0.81178725, 2.19476104, 2.06325078, 0.00000000, 0.00000000, 0.00000000, -179.52436829, 1.76346970, 140.74131775, 0.01309980, -0.33595186, -0.94174433, 0.00907892, 0.00360035, -0.00586572, -0.01040810, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 39, 0.02570432, 0.01317406, 1.01134408, -1.02425325, 2.26325011, 2.06092525, 0.00000000, 0.00000000, 0.00000000, -179.52709961, 1.75785482, 140.73611450, 0.01306122, -0.33599436, -0.94173002, 0.00904069, 0.00497121, -0.00492326, -0.01184875, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1325, 40, 0.02079201, 0.01116452, 1.01665163, -1.16740978, 2.39998865, 2.26909184, 0.00000000, 0.00000000, 0.00000000, -179.53019714, 1.75190163, 140.73039246, 0.01302092, -0.33604115, -0.94171441, 0.00899847, 0.00977967, -0.00296767, -0.01715255, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1350, 41, 0.01786486, 0.01065849, 1.01711249, -1.30786502, 2.47070098, 2.05836105, 0.00000000, 0.00000000, 0.00000000, -179.53361511, 1.74576724, 140.72518921, 0.01298015, -0.33608353, -0.94170016, 0.00895290, 0.01259980, -0.00252142, -0.01760983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1375, 42, 0.01199140, 0.00914300, 1.02046680, -1.37726426, 1.98255038, 2.05522418, 0.00000000, 0.00000000, 0.00000000, -179.53723145, 1.74085259, 140.72000122, 0.01294992, -0.33612576, -0.94168597, 0.00890949, 0.01838752, -0.00106872, -0.02096105, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 43, 0.00706280, 0.01054058, 1.02433050, -1.72902155, 1.70367706, 1.84023571, 0.00000000, 0.00000000, 0.00000000, -179.54167175, 1.73663032, 140.71537781, 0.01292795, -0.33616343, -0.94167334, 0.00886095, 0.02324247, -0.00254414, -0.02482176, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1425, 44, 0.00266791, 0.01051112, 1.02478194, -2.15237188, 1.42318940, 1.76388967, 0.00000000, 0.00000000, 0.00000000, -179.54719543, 1.73310769, 140.71093750, 0.01291484, -0.33619931, -0.94166112, 0.00880580, 0.02757590, -0.00261088, -0.02527052, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1450, 45, -0.00177723, 0.01239674, 1.02865207, -2.92828560, 1.00257790, 1.54296172, 0.00000000, 0.00000000, 0.00000000, -179.55464172, 1.73063147, 140.70706177, 0.01291602, -0.33623037, -0.94165063, 0.00873785, 0.03197784, -0.00462624, -0.02913845, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1475, 46, -0.00519795, 0.01041773, 1.03104973, -3.77434421, 0.51249927, 1.25106668, 0.00000000, 0.00000000, 0.00000000, -179.56416321, 1.72937429, 140.70391846, 0.01293341, -0.33625510, -0.94164240, 0.00865620, 0.03537664, -0.00281349, -0.03153408, 0.00000000, 0.00000000, 0.00000000, 0.00000000
