SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0950, 35, 0.37803674, 0.01524275, 0.94941747, -5.23434162, -4.01433754, -2.38300133, 0.00000000, 0.00000000, 0.00000000, -179.52824402, 21.95949364, -144.35980225, -0.18255939, -0.29967862, 0.93482685, 0.05443840, -0.00408584, -0.00760542, -0.02200043, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0975, 36, 0.37901345, 0.01671495, 0.94797170, -5.09394598, -4.36498356, -2.03403401, 0.00000000, 0.00000000, 0.00000000, -179.53889465, 21.97036552, -144.35421753, -0.18261752, -0.29973522, 0.93479007, 0.05456273, -0.00488663, -0.00925054, -0.02062422, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 37, 0.38192216, 0.01769518, 0.94897425, -5.09536409, -4.15716362, -1.89354324, 0.00000000, 0.00000000, 0.00000000, -179.54968262, 21.98072052, -144.34901428, -0.18267125, -0.29978922, 0.93475515, 0.05468629, -0.00762770, -0.01040603, -0.02169299, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1025, 38, 0.38292995, 0.01674885, 0.94654238, -5.09522963, -4.50677681, -1.75562835, 0.00000000, 0.00000000, 0.00000000, -179.56060791, 21.99195099, -144.34419250, -0.18273194, -0.29983994, 0.93471962, 0.05481268, -0.00845373, -0.00963715, -0.01933319, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1050, 39, 0.38536099, 0.01871116, 0.94559789, -5.30733824, -4.71761370, -1.68947959, 0.00000000, 0.00000000, 0.00000000, -179.57214355, 22.00371742, -144.33953857, -0.18279544, -0.29988989, 0.93468332, 0.05494503, -0.01069435, -0.01178656, -0.01846421, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1075, 40, 0.38929152, 0.01875603, 0.94270754, -5.30839777, -4.78911924, -1.48051429, 0.00000000, 0.00000000, 0.00000000, -179.58387756, 22.01566315, -144.33546448, -0.18286014, -0.29993549, 0.93464816, 0.05507870, -0.01443157, -0.01202197, -0.01565045, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 41, 0.39172727, 0.02072200, 0.94127607, -5.02587605, -5.20804119, -1.19986641, 0.00000000, 0.00000000, 0.00000000, -179.59518433, 22.02865982, -144.33212280, -0.18293490, -0.29997376, 0.93461353, 0.05521047, -0.01665706, -0.01417158, -0.01430273, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1125, 42, 0.38927850, 0.02021153, 0.94271487, -5.24010229, -5.56188869, -0.71578711, 0.00000000, 0.00000000, 0.00000000, -179.60752869, 22.04255295, -144.33007812, -0.18301488, -0.30000257, 0.93458033, 0.05535086, -0.01398352, -0.01386132, -0.01583130, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1150, 43, 0.39032570, 0.01538753, 0.93977636, -5.66651201, -5.49702454, -0.44171062, 0.00000000, 0.00000000, 0.00000000, -179.62121582, 22.05628967, -144.32879639, -0.18309042, -0.30002755, 0.93454862, 0.05550062, -0.01480851, -0.00925924, -0.01298124, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1175, 44, 0.39619485, 0.01738819, 0.93642467, -5.87884426, -5.77814913, -0.30612156, 0.00000000, 0.00000000, 0.00000000, -179.63555908, 22.07073021, -144.32788086, -0.18317012, -0.30005026, 0.93451643, 0.05565708, -0.02044407, -0.01149261, -0.00972271, 0.00000000, 0.00000000, 0.00000000, 0.00000000
