SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0374, 15, 0.72869170, 0.12672198, 0.65864044, -1.46420014, 4.12061882, 4.04002094, 0.00000000, 0.00000000, 0.00000000, -170.00140381, 48.89646912, -152.47769165, -0.41933233, -0.18069161, 0.88942063, 0.02102201, 0.02483100, -0.01257712, -0.01120347, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0399, 16, 0.72483915, 0.12429514, 0.65567476, -1.74584198, 3.77124548, 3.96511722, 0.00000000, 0.00000000, 0.00000000, -170.01385498, 48.87910080, -152.49264526, -0.41918328, -0.18064757, 0.88949972, 0.02102588, 0.02848423, -0.01025129, -0.00798815, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0424, 17, 0.72294116, 0.11992813, 0.65417600, -1.88619244, 3.35237765, 3.96141982, 0.00000000, 0.00000000, 0.00000000, -170.03140259, 48.87256622, -152.50967407, -0.41910899, -0.18058948, 0.88954508, 0.02108550, 0.03030718, -0.00606778, -0.00636995, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0449, 18, 0.72055274, 0.11848753, 0.65025306, -1.95562172, 2.72425985, 4.02740192, 0.00000000, 0.00000000, 0.00000000, -170.04899597, 48.86758423, -152.52655029, -0.41904661, -0.18053047, 0.88958508, 0.02114954, 0.03263868, -0.00481481, -0.00234771, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0824, 19, 0.75906205, 0.09415414, 0.62559992, -1.56582224, -3.72773457, 1.00207829, 0.00000000, 0.00000000, 0.00000000, -170.22787476, 48.94148254, -152.66365051, -0.41935375, -0.18000855, 0.88952047, 0.02219741, -0.00502312, 0.01733027, 0.02169949, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0849, 20, 0.76440036, 0.09514140, 0.62759614, -1.42344177, -3.58575702, 0.79520005, 0.00000000, 0.00000000, 0.00000000, -170.23193359, 48.95064545, -152.66432190, -0.41941735, -0.18000439, 0.88949007, 0.02224639, -0.01025635, 0.01627664, 0.01959217, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0874, 21, 0.76878160, 0.09564874, 0.62812114, -1.21133411, -3.37492061, 0.72905135, 0.00000000, 0.00000000, 0.00000000, -170.23538208, 48.95927811, -152.66487122, -0.41947773, -0.17999969, 0.88946146, 0.02228982, -0.01453871, 0.01571111, 0.01896203, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0899, 22, 0.77461195, 0.09615370, 0.63011885, -1.13932276, -3.37269759, 0.52064657, 0.00000000, 0.00000000, 0.00000000, -170.25103760, 48.98742294, -152.67179871, -0.41966879, -0.17996079, 0.88937521, 0.02244697, -0.02004671, 0.01496660, 0.01662958, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0924, 23, 0.77898848, 0.09665737, 0.63113075, -1.13887501, -3.23212194, 0.38176569, 0.00000000, 0.00000000, 0.00000000, -170.25340271, 48.99553680, -152.67114258, -0.41972685, -0.17996223, 0.88934660, 0.02248525, -0.02433020, 0.01441824, 0.01551682, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0949, 24, 0.78238535, 0.09812929, 0.63165271, -0.92737907, -2.95221543, 0.38570160, 0.00000000, 0.00000000, 0.00000000, -170.25537109, 49.00297546, -152.67070007, -0.41978031, -0.17996180, 0.88932061, 0.02251836, -0.02764189, 0.01290747, 0.01490211, 0.00000000, 0.00000000, 0.00000000, 0.00000000
